Model,Head,Label,Var,Disease,AUC
Early_Fusion,LR,NegBio,l2,Consolidation,0.7842454981520799
Early_Fusion,LR,NegBio,l2,Edema,0.8831472767320785
Early_Fusion,LR,NegBio,l2,Enlarged_Cardiomediastinum,0.6859096459096459
Early_Fusion,LR,NegBio,l2,Fracture,0.813392233203554
Early_Fusion,LR,NegBio,l2,Lung_Lesion,0.8319171356186804
Early_Fusion,LR,NegBio,l2,Lung_Opacity,0.7638468301260136
Early_Fusion,LR,NegBio,l2,Pleural_Effusion,0.9244976728346009
Early_Fusion,LR,NegBio,l2,Pneumonia,0.7753295063145809
Early_Fusion,LR,NegBio,l2,Pneumothorax,0.8916751613999321
Early_Fusion,LR,NegBio,l2,Pleural_Other,0.7956826835331509
Early_Fusion,LR,NegBio,l2,Support_Devices,0.9031090700344431
Early_Fusion,LR,NegBio,l2,No_Finding,0.8206084959816302
BioViL-T,i2,10pct,raw,Atelectasis,0.6477534562211981
BioViL-T,i2,10pct,raw,Cardiomegaly,0.7634341837886657
BioViL-T,i2,10pct,raw,Consolidation,0.5789431561255728
BioViL-T,i2,10pct,raw,Edema,0.7606506200215553
BioViL-T,i2,10pct,raw,Enlarged_Cardiomediastinum,0.5618070818070818
BioViL-T,i2,10pct,raw,Fracture,0.5504848697277719
BioViL-T,i2,10pct,raw,Lung_Lesion,0.5627637130801688
BioViL-T,i2,10pct,raw,Lung_Opacity,0.5372620701420878
BioViL-T,i2,10pct,raw,Pleural_Effusion,0.7645086030912803
BioViL-T,i2,10pct,raw,Pneumonia,0.5276593081372997
BioViL-T,i2,10pct,raw,Pneumothorax,0.7189942235813795
BioViL-T,i2,10pct,raw,Pleural_Other,0.5698586618257262
BioViL-T,i2,10pct,raw,Support_Devices,0.6636825747759665
BioViL-T,i2,10pct,raw,No_Finding,0.6867262872628725
CheXagent,XGB,1pct,raw,Atelectasis,0.7475878456221198
CheXagent,XGB,1pct,raw,Cardiomegaly,0.8340483179047189
CheXagent,XGB,1pct,raw,Consolidation,0.6643290181876388
CheXagent,XGB,1pct,raw,Edema,0.8153066660059711
CheXagent,XGB,1pct,raw,Enlarged_Cardiomediastinum,0.627008547008547
CheXagent,XGB,1pct,raw,Fracture,0.7302488608482299
CheXagent,XGB,1pct,raw,Lung_Lesion,0.6767756680731364
CheXagent,XGB,1pct,raw,Lung_Opacity,0.7291949989032682
CheXagent,XGB,1pct,raw,Pleural_Effusion,0.9194595867824215
CheXagent,XGB,1pct,raw,Pneumonia,0.7094319716030506
CheXagent,XGB,1pct,raw,Pneumothorax,0.8444444444444444
CheXagent,XGB,1pct,raw,Pleural_Other,0.6678228734439834
CheXagent,XGB,1pct,raw,Support_Devices,0.8214483114812029
CheXagent,XGB,1pct,raw,No_Finding,0.790130081300813
BioViL-T,LR,5pct,l2,Atelectasis,0.6307153657834101
BioViL-T,LR,5pct,l2,Cardiomegaly,0.6626001919169112
BioViL-T,LR,5pct,l2,Consolidation,0.5479901558654634
BioViL-T,LR,5pct,l2,Edema,0.660691500563656
BioViL-T,LR,5pct,l2,Enlarged_Cardiomediastinum,0.4695970695970696
BioViL-T,LR,5pct,l2,Fracture,0.47145694590489545
BioViL-T,LR,5pct,l2,Lung_Lesion,0.5812895569620252
BioViL-T,LR,5pct,l2,Lung_Opacity,0.5460871048719261
BioViL-T,LR,5pct,l2,Pleural_Effusion,0.7347454965565201
BioViL-T,LR,5pct,l2,Pneumonia,0.48861350285668304
BioViL-T,LR,5pct,l2,Pneumothorax,0.5809038396194359
BioViL-T,LR,5pct,l2,Pleural_Other,0.6006224066390041
BioViL-T,LR,5pct,l2,Support_Devices,0.6280093872040449
BioViL-T,LR,5pct,l2,No_Finding,0.6655555555555557
MedSigLIP,XGB,5pct,l2,Atelectasis,0.7549773185483872
MedSigLIP,XGB,5pct,l2,Cardiomegaly,0.8229425378189208
MedSigLIP,XGB,5pct,l2,Consolidation,0.7602993257168011
MedSigLIP,XGB,5pct,l2,Edema,0.8478500551267916
MedSigLIP,XGB,5pct,l2,Enlarged_Cardiomediastinum,0.593992673992674
MedSigLIP,XGB,5pct,l2,Fracture,0.5488608482299334
MedSigLIP,XGB,5pct,l2,Lung_Lesion,0.649426424050633
MedSigLIP,XGB,5pct,l2,Lung_Opacity,0.7139479905437351
MedSigLIP,XGB,5pct,l2,Pleural_Effusion,0.9128249994391727
MedSigLIP,XGB,5pct,l2,Pneumonia,0.6619234104950689
MedSigLIP,XGB,5pct,l2,Pneumothorax,0.8667346245327896
MedSigLIP,XGB,5pct,l2,Pleural_Other,0.7723677385892116
MedSigLIP,XGB,5pct,l2,Support_Devices,0.8348631334777055
MedSigLIP,XGB,5pct,l2,No_Finding,0.7829918699186993
BioViL-T,LR,10pct,pca95,Atelectasis,0.48811923963133635
BioViL-T,LR,10pct,pca95,Cardiomegaly,0.5176676450666066
BioViL-T,LR,10pct,pca95,Consolidation,0.39482582684727585
BioViL-T,LR,10pct,pca95,Edema,0.5254760105546128
BioViL-T,LR,10pct,pca95,Enlarged_Cardiomediastinum,0.4555311355311356
BioViL-T,LR,10pct,pca95,Fracture,0.540179927561631
BioViL-T,LR,10pct,pca95,Lung_Lesion,0.4919347749648383
BioViL-T,LR,10pct,pca95,Lung_Opacity,0.44512198094123956
BioViL-T,LR,10pct,pca95,Pleural_Effusion,0.3633600287143594
BioViL-T,LR,10pct,pca95,Pneumonia,0.43696073960820075
BioViL-T,LR,10pct,pca95,Pneumothorax,0.5871559633027523
BioViL-T,LR,10pct,pca95,Pleural_Other,0.46534621369294604
BioViL-T,LR,10pct,pca95,Support_Devices,0.420539492402345
BioViL-T,LR,10pct,pca95,No_Finding,0.6433875338753388
MedSigLIP,XGB,NegBio,raw,Atelectasis,0.7771584650914904
MedSigLIP,XGB,NegBio,raw,Cardiomegaly,0.8191349566917462
MedSigLIP,XGB,NegBio,raw,Consolidation,0.7938389557285523
MedSigLIP,XGB,NegBio,raw,Edema,0.8631607929515418
MedSigLIP,XGB,NegBio,raw,Enlarged_Cardiomediastinum,0.7095970695970697
MedSigLIP,XGB,NegBio,raw,Fracture,0.6587426375162224
MedSigLIP,XGB,NegBio,raw,Lung_Lesion,0.713830908234872
MedSigLIP,XGB,NegBio,raw,Lung_Opacity,0.730861092116831
MedSigLIP,XGB,NegBio,raw,Pleural_Effusion,0.907367465092519
MedSigLIP,XGB,NegBio,raw,Pneumonia,0.7307646383467279
MedSigLIP,XGB,NegBio,raw,Pneumothorax,0.8578321440706761
MedSigLIP,XGB,NegBio,raw,Pleural_Other,0.8129582428647849
MedSigLIP,XGB,NegBio,raw,Support_Devices,0.8165694603903558
MedSigLIP,XGB,NegBio,raw,No_Finding,0.8062879284894211
MedSigLIP,XGB,5pct,pca95,Atelectasis,0.7614757344470047
MedSigLIP,XGB,5pct,pca95,Cardiomegaly,0.7333766087152856
MedSigLIP,XGB,5pct,pca95,Consolidation,0.6000520218491767
MedSigLIP,XGB,5pct,pca95,Edema,0.8148854725419025
MedSigLIP,XGB,5pct,pca95,Enlarged_Cardiomediastinum,0.6548473748473749
MedSigLIP,XGB,5pct,pca95,Fracture,0.6152821591307396
MedSigLIP,XGB,5pct,pca95,Lung_Lesion,0.6450861462728552
MedSigLIP,XGB,5pct,pca95,Lung_Opacity,0.675737856742463
MedSigLIP,XGB,5pct,pca95,Pleural_Effusion,0.8818392893196042
MedSigLIP,XGB,5pct,pca95,Pneumonia,0.6455835412140232
MedSigLIP,XGB,5pct,pca95,Pneumothorax,0.8519877675840979
MedSigLIP,XGB,5pct,pca95,Pleural_Other,0.5360315093360996
MedSigLIP,XGB,5pct,pca95,Support_Devices,0.8277230593586619
MedSigLIP,XGB,5pct,pca95,No_Finding,0.7661084010840109
BioViL-T,LR,1pct,raw,Atelectasis,0.6078719038018433
BioViL-T,LR,1pct,raw,Cardiomegaly,0.6736918604651163
BioViL-T,LR,1pct,raw,Consolidation,0.46529542407811275
BioViL-T,LR,1pct,raw,Edema,0.6828537095994945
BioViL-T,LR,1pct,raw,Enlarged_Cardiomediastinum,0.5386080586080586
BioViL-T,LR,1pct,raw,Fracture,0.5536394438602641
BioViL-T,LR,1pct,raw,Lung_Lesion,0.5959915611814346
BioViL-T,LR,1pct,raw,Lung_Opacity,0.5259486729545952
BioViL-T,LR,1pct,raw,Pleural_Effusion,0.730777643179218
BioViL-T,LR,1pct,raw,Pneumonia,0.47791100024140987
BioViL-T,LR,1pct,raw,Pneumothorax,0.7104315324498811
BioViL-T,LR,1pct,raw,Pleural_Other,0.5639587655601659
BioViL-T,LR,1pct,raw,Support_Devices,0.6420448882324693
BioViL-T,LR,1pct,raw,No_Finding,0.6625907859078591
CXR_Foundation,s4,10pct,raw,Atelectasis,0.6359880444634531
CXR_Foundation,s4,10pct,raw,Cardiomegaly,0.7470923768705815
CXR_Foundation,s4,10pct,raw,Consolidation,0.6579972299645231
CXR_Foundation,s4,10pct,raw,Edema,0.7767670224281624
CXR_Foundation,s4,10pct,raw,Enlarged_Cardiomediastinum,0.707097424350345
CXR_Foundation,s4,10pct,raw,Fracture,0.6701678978430203
CXR_Foundation,s4,10pct,raw,Lung_Lesion,0.6851303226893912
CXR_Foundation,s4,10pct,raw,Lung_Opacity,0.7088318653398503
CXR_Foundation,s4,10pct,raw,Pleural_Effusion,0.7704555720056461
CXR_Foundation,s4,10pct,raw,Pneumonia,0.7134973379531989
CXR_Foundation,s4,10pct,raw,Pneumothorax,0.7862947366483672
CXR_Foundation,s4,10pct,raw,Pleural_Other,0.7185767479752688
CXR_Foundation,s4,10pct,raw,Support_Devices,0.7982002333267815
CXR_Foundation,s4,10pct,raw,No_Finding,0.7896856368563686
CheXFound,LR,5pct,raw,Atelectasis,0.7514940956221199
CheXFound,LR,5pct,raw,Cardiomegaly,0.8228014224429895
CheXFound,LR,5pct,raw,Consolidation,0.6421096860681486
CheXFound,LR,5pct,raw,Edema,0.7815616367082492
CheXFound,LR,5pct,raw,Enlarged_Cardiomediastinum,0.5205860805860806
CheXFound,LR,5pct,raw,Fracture,0.6248627176071971
CheXFound,LR,5pct,raw,Lung_Lesion,0.7481320323488045
CheXFound,LR,5pct,raw,Lung_Opacity,0.6860471350929785
CheXFound,LR,5pct,raw,Pleural_Effusion,0.8875260784709603
CheXFound,LR,5pct,raw,Pneumonia,0.6213799701367095
CheXFound,LR,5pct,raw,Pneumothorax,0.7549439347604485
CheXFound,LR,5pct,raw,Pleural_Other,0.7558998962655601
CheXFound,LR,5pct,raw,Support_Devices,0.7662803657022733
CheXFound,LR,5pct,raw,No_Finding,0.7640487804878048
CXR_Foundation,XGB,10pct,l2,Atelectasis,0.783536146313364
CXR_Foundation,XGB,10pct,l2,Cardiomegaly,0.7851624237976971
CXR_Foundation,XGB,10pct,l2,Consolidation,0.7372796574561316
CXR_Foundation,XGB,10pct,l2,Edema,0.8602566802522206
CXR_Foundation,XGB,10pct,l2,Enlarged_Cardiomediastinum,0.6175091575091575
CXR_Foundation,XGB,10pct,l2,Fracture,0.6566654983058768
CXR_Foundation,XGB,10pct,l2,Lung_Lesion,0.7035645218002813
CXR_Foundation,XGB,10pct,l2,Lung_Opacity,0.7237210889327581
CXR_Foundation,XGB,10pct,l2,Pleural_Effusion,0.9071970971577271
CXR_Foundation,XGB,10pct,l2,Pneumonia,0.684410289423567
CXR_Foundation,XGB,10pct,l2,Pneumothorax,0.8304791029561671
CXR_Foundation,XGB,10pct,l2,Pleural_Other,0.7599844398340249
CXR_Foundation,XGB,10pct,l2,Support_Devices,0.8328606507615777
CXR_Foundation,XGB,10pct,l2,No_Finding,0.7978970189701897
CheXFound,XGB,10pct,pca95,Atelectasis,0.6978506624423964
CheXFound,XGB,10pct,pca95,Cardiomegaly,0.785123617069316
CheXFound,XGB,10pct,pca95,Consolidation,0.5682486644390644
CheXFound,XGB,10pct,pca95,Edema,0.7981740024528325
CheXFound,XGB,10pct,pca95,Enlarged_Cardiomediastinum,0.5980708180708182
CheXFound,XGB,10pct,pca95,Fracture,0.523191961677766
CheXFound,XGB,10pct,pca95,Lung_Lesion,0.7106957630098453
CheXFound,XGB,10pct,pca95,Lung_Opacity,0.6011406010089932
CheXFound,XGB,10pct,pca95,Pleural_Effusion,0.871351818202212
CheXFound,XGB,10pct,pca95,Pneumonia,0.5716406033457615
CheXFound,XGB,10pct,pca95,Pneumothorax,0.7938837920489297
CheXFound,XGB,10pct,pca95,Pleural_Other,0.5940093360995851
CheXFound,XGB,10pct,pca95,Support_Devices,0.7175140219095169
CheXFound,XGB,10pct,pca95,No_Finding,0.7576910569105691
BioViL-T,i4,10pct,raw,Atelectasis,0.4898473864833226
BioViL-T,i4,10pct,raw,Cardiomegaly,0.6595285397554034
BioViL-T,i4,10pct,raw,Consolidation,0.5262640357561101
BioViL-T,i4,10pct,raw,Edema,0.6633676191921781
BioViL-T,i4,10pct,raw,Enlarged_Cardiomediastinum,0.6244780121923562
BioViL-T,i4,10pct,raw,Fracture,0.5646759340824943
BioViL-T,i4,10pct,raw,Lung_Lesion,0.5464087704162612
BioViL-T,i4,10pct,raw,Lung_Opacity,0.5637293720823437
BioViL-T,i4,10pct,raw,Pleural_Effusion,0.6275432875793875
BioViL-T,i4,10pct,raw,Pneumonia,0.5328647080904108
BioViL-T,i4,10pct,raw,Pneumothorax,0.6317545578550983
BioViL-T,i4,10pct,raw,Pleural_Other,0.5200115751611202
BioViL-T,i4,10pct,raw,Support_Devices,0.5098522174406559
BioViL-T,i4,10pct,raw,No_Finding,0.6784661246612466
MedSigLIP,s4,1pct,raw,Atelectasis,0.7046950903596487
MedSigLIP,s4,1pct,raw,Cardiomegaly,0.7290449164609792
MedSigLIP,s4,1pct,raw,Consolidation,0.5721623546120455
MedSigLIP,s4,1pct,raw,Edema,0.7458008859905925
MedSigLIP,s4,1pct,raw,Enlarged_Cardiomediastinum,0.6508804237805279
MedSigLIP,s4,1pct,raw,Fracture,0.5325614331371235
MedSigLIP,s4,1pct,raw,Lung_Lesion,0.5834979562628909
MedSigLIP,s4,1pct,raw,Lung_Opacity,0.611050332281609
MedSigLIP,s4,1pct,raw,Pleural_Effusion,0.7547582374582555
MedSigLIP,s4,1pct,raw,Pneumonia,0.672235032646531
MedSigLIP,s4,1pct,raw,Pneumothorax,0.6793884966476267
MedSigLIP,s4,1pct,raw,Pleural_Other,0.5778912206751716
MedSigLIP,s4,1pct,raw,Support_Devices,0.7603838488868242
MedSigLIP,s4,1pct,raw,No_Finding,0.7697073170731707
EVA-X,LR,CheXpert,pca95,Atelectasis,0.7552743375576038
EVA-X,LR,CheXpert,pca95,Cardiomegaly,0.8285659855497856
EVA-X,LR,CheXpert,pca95,Consolidation,0.7447327877708637
EVA-X,LR,CheXpert,pca95,Edema,0.846759907337438
EVA-X,LR,CheXpert,pca95,Enlarged_Cardiomediastinum,0.6881562881562882
EVA-X,LR,CheXpert,pca95,Fracture,0.6322000233672158
EVA-X,LR,CheXpert,pca95,Lung_Lesion,0.6757867440225036
EVA-X,LR,CheXpert,pca95,Lung_Opacity,0.7012112792766445
EVA-X,LR,CheXpert,pca95,Pleural_Effusion,0.8919173564842857
EVA-X,LR,CheXpert,pca95,Pneumonia,0.6681151256672301
EVA-X,LR,CheXpert,pca95,Pneumothorax,0.8839959225280327
EVA-X,LR,CheXpert,pca95,Pleural_Other,0.7995980290456431
EVA-X,LR,CheXpert,pca95,Support_Devices,0.7873472087565578
EVA-X,LR,CheXpert,pca95,No_Finding,0.7752791327913279
EVA-X,LR,CheXpert,raw,Atelectasis,0.7677311347926268
EVA-X,LR,CheXpert,raw,Cardiomegaly,0.834323492887785
EVA-X,LR,CheXpert,raw,Consolidation,0.7617999559815122
EVA-X,LR,CheXpert,raw,Edema,0.8556421342120586
EVA-X,LR,CheXpert,raw,Enlarged_Cardiomediastinum,0.6788766788766789
EVA-X,LR,CheXpert,raw,Fracture,0.6704521556256573
EVA-X,LR,CheXpert,raw,Lung_Lesion,0.7046853023909986
EVA-X,LR,CheXpert,raw,Lung_Opacity,0.7122419633935317
EVA-X,LR,CheXpert,raw,Pleural_Effusion,0.8991744621665883
EVA-X,LR,CheXpert,raw,Pneumonia,0.7053011811199628
EVA-X,LR,CheXpert,raw,Pneumothorax,0.8782874617737003
EVA-X,LR,CheXpert,raw,Pleural_Other,0.7848482883817427
EVA-X,LR,CheXpert,raw,Support_Devices,0.8093835796417278
EVA-X,LR,CheXpert,raw,No_Finding,0.7801084010840108
BioViL-T,i2,NegBio,raw,Atelectasis,0.6725972641677029
BioViL-T,i2,NegBio,raw,Cardiomegaly,0.7744685624544281
BioViL-T,i2,NegBio,raw,Consolidation,0.6128607375953448
BioViL-T,i2,NegBio,raw,Edema,0.781750600720865
BioViL-T,i2,NegBio,raw,Enlarged_Cardiomediastinum,0.5823687423687424
BioViL-T,i2,NegBio,raw,Fracture,0.6053958270939404
BioViL-T,i2,NegBio,raw,Lung_Lesion,0.5670470596148242
BioViL-T,i2,NegBio,raw,Lung_Opacity,0.5734883266582006
BioViL-T,i2,NegBio,raw,Pleural_Effusion,0.7847144965376319
BioViL-T,i2,NegBio,raw,Pneumonia,0.5413363949483353
BioViL-T,i2,NegBio,raw,Pneumothorax,0.6852191641182467
BioViL-T,i2,NegBio,raw,Pleural_Other,0.6091758708581139
BioViL-T,i2,NegBio,raw,Support_Devices,0.6882755453501722
BioViL-T,i2,NegBio,raw,No_Finding,0.7091756191569625
CXR_Foundation,XGB,1pct,raw,Atelectasis,0.7705213133640554
CXR_Foundation,XGB,1pct,raw,Cardiomegaly,0.765861368254685
CXR_Foundation,XGB,1pct,raw,Consolidation,0.695742211728926
CXR_Foundation,XGB,1pct,raw,Edema,0.8019647436294488
CXR_Foundation,XGB,1pct,raw,Enlarged_Cardiomediastinum,0.6422222222222222
CXR_Foundation,XGB,1pct,raw,Fracture,0.6463839233555322
CXR_Foundation,XGB,1pct,raw,Lung_Lesion,0.6384273909985936
CXR_Foundation,XGB,1pct,raw,Lung_Opacity,0.6853988447759011
CXR_Foundation,XGB,1pct,raw,Pleural_Effusion,0.8849294479215738
CXR_Foundation,XGB,1pct,raw,Pneumonia,0.6656205573884821
CXR_Foundation,XGB,1pct,raw,Pneumothorax,0.8042133876996262
CXR_Foundation,XGB,1pct,raw,Pleural_Other,0.6068626815352697
CXR_Foundation,XGB,1pct,raw,Support_Devices,0.7700270924132182
CXR_Foundation,XGB,1pct,raw,No_Finding,0.7554850948509484
EVA-X,s4,CheXpert,raw,Atelectasis,0.7153908902572224
EVA-X,s4,CheXpert,raw,Cardiomegaly,0.7635615741520521
EVA-X,s4,CheXpert,raw,Consolidation,0.6831396243268278
EVA-X,s4,CheXpert,raw,Edema,0.7961356240748123
EVA-X,s4,CheXpert,raw,Enlarged_Cardiomediastinum,0.70654244761577
EVA-X,s4,CheXpert,raw,Fracture,0.7495367719843592
EVA-X,s4,CheXpert,raw,Lung_Lesion,0.7047964117046266
EVA-X,s4,CheXpert,raw,Lung_Opacity,0.7253447943467385
EVA-X,s4,CheXpert,raw,Pleural_Effusion,0.7901584531590662
EVA-X,s4,CheXpert,raw,Pneumonia,0.7189234409384472
EVA-X,s4,CheXpert,raw,Pneumothorax,0.745539557486703
EVA-X,s4,CheXpert,raw,Pleural_Other,0.7986909544950045
EVA-X,s4,CheXpert,raw,Support_Devices,0.8695011606714812
EVA-X,s4,CheXpert,raw,No_Finding,0.7951571815718157
CXR_Foundation,LR,CheXpert,pca95,Atelectasis,0.7916366647465438
CXR_Foundation,LR,CheXpert,pca95,Cardiomegaly,0.7973230413185821
CXR_Foundation,LR,CheXpert,pca95,Consolidation,0.786930510814542
CXR_Foundation,LR,CheXpert,pca95,Edema,0.8615760068381998
CXR_Foundation,LR,CheXpert,pca95,Enlarged_Cardiomediastinum,0.6858608058608058
CXR_Foundation,LR,CheXpert,pca95,Fracture,0.6890758266152588
CXR_Foundation,LR,CheXpert,pca95,Lung_Lesion,0.7080036919831224
CXR_Foundation,LR,CheXpert,pca95,Lung_Opacity,0.7373254368648094
CXR_Foundation,LR,CheXpert,pca95,Pleural_Effusion,0.8895450568678916
CXR_Foundation,LR,CheXpert,pca95,Pneumonia,0.7109698416530316
CXR_Foundation,LR,CheXpert,pca95,Pneumothorax,0.853414882772681
CXR_Foundation,LR,CheXpert,pca95,Pleural_Other,0.8289354253112033
CXR_Foundation,LR,CheXpert,pca95,Support_Devices,0.8396926506166015
CXR_Foundation,LR,CheXpert,pca95,No_Finding,0.7607262872628726
CXR_Foundation,i2,NegBio,raw,Atelectasis,0.7833895896251555
CXR_Foundation,i2,NegBio,raw,Cardiomegaly,0.816158265426312
CXR_Foundation,i2,NegBio,raw,Consolidation,0.7995989620193442
CXR_Foundation,i2,NegBio,raw,Edema,0.8721966359631557
CXR_Foundation,i2,NegBio,raw,Enlarged_Cardiomediastinum,0.6976800976800976
CXR_Foundation,i2,NegBio,raw,Fracture,0.7547169811320755
CXR_Foundation,i2,NegBio,raw,Lung_Lesion,0.7303993004954823
CXR_Foundation,i2,NegBio,raw,Lung_Opacity,0.7392644329393377
CXR_Foundation,i2,NegBio,raw,Pleural_Effusion,0.9168180270178227
CXR_Foundation,i2,NegBio,raw,Pneumonia,0.7295246842709529
CXR_Foundation,i2,NegBio,raw,Pneumothorax,0.8603465851172273
CXR_Foundation,i2,NegBio,raw,Pleural_Other,0.7936687749771862
CXR_Foundation,i2,NegBio,raw,Support_Devices,0.8747370838117107
CXR_Foundation,i2,NegBio,raw,No_Finding,0.8062674266032476
CXR_Foundation,i4,NegBio,raw,Atelectasis,0.6830066594510652
CXR_Foundation,i4,NegBio,raw,Cardiomegaly,0.7142583943924437
CXR_Foundation,i4,NegBio,raw,Consolidation,0.6914877699442428
CXR_Foundation,i4,NegBio,raw,Edema,0.7675235322948852
CXR_Foundation,i4,NegBio,raw,Enlarged_Cardiomediastinum,0.6855353951111234
CXR_Foundation,i4,NegBio,raw,Fracture,0.635907154780773
CXR_Foundation,i4,NegBio,raw,Lung_Lesion,0.6722112610817539
CXR_Foundation,i4,NegBio,raw,Lung_Opacity,0.6934334615746689
CXR_Foundation,i4,NegBio,raw,Pleural_Effusion,0.7608850580349192
CXR_Foundation,i4,NegBio,raw,Pneumonia,0.7123274993647185
CXR_Foundation,i4,NegBio,raw,Pneumothorax,0.7144477396455053
CXR_Foundation,i4,NegBio,raw,Pleural_Other,0.663451550856213
CXR_Foundation,i4,NegBio,raw,Support_Devices,0.8113069282666272
CXR_Foundation,i4,NegBio,raw,No_Finding,0.8042146752501231
BioViL-T,i4,1pct,raw,Atelectasis,0.49283541979297363
BioViL-T,i4,1pct,raw,Cardiomegaly,0.5670931738559525
BioViL-T,i4,1pct,raw,Consolidation,0.5139449703240551
BioViL-T,i4,1pct,raw,Edema,0.6426585795275561
BioViL-T,i4,1pct,raw,Enlarged_Cardiomediastinum,0.5682438373035168
BioViL-T,i4,1pct,raw,Fracture,0.5322869882670765
BioViL-T,i4,1pct,raw,Lung_Lesion,0.507053047943939
BioViL-T,i4,1pct,raw,Lung_Opacity,0.5370958455787906
BioViL-T,i4,1pct,raw,Pleural_Effusion,0.6004402999977773
BioViL-T,i4,1pct,raw,Pneumonia,0.5286747004567803
BioViL-T,i4,1pct,raw,Pneumothorax,0.6025073573151364
BioViL-T,i4,1pct,raw,Pleural_Other,0.45867530880163154
BioViL-T,i4,1pct,raw,Support_Devices,0.49951053733131345
BioViL-T,i4,1pct,raw,No_Finding,0.6657452574525745
CheXagent,s4,5pct,raw,Atelectasis,0.7043865788501382
CheXagent,s4,5pct,raw,Cardiomegaly,0.7555870756279361
CheXagent,s4,5pct,raw,Consolidation,0.6649730982296747
CheXagent,s4,5pct,raw,Edema,0.7790701039475701
CheXagent,s4,5pct,raw,Enlarged_Cardiomediastinum,0.7127428162415825
CheXagent,s4,5pct,raw,Fracture,0.6491479077304053
CheXagent,s4,5pct,raw,Lung_Lesion,0.6615768152432908
CheXagent,s4,5pct,raw,Lung_Opacity,0.6943637641071595
CheXagent,s4,5pct,raw,Pleural_Effusion,0.7757440591920378
CheXagent,s4,5pct,raw,Pneumonia,0.7317226653504083
CheXagent,s4,5pct,raw,Pneumothorax,0.7731164117201755
CheXagent,s4,5pct,raw,Pleural_Other,0.793151740471056
CheXagent,s4,5pct,raw,Support_Devices,0.9025090633736323
CheXagent,s4,5pct,raw,No_Finding,0.8067506775067751
MedSigLIP,XGB,NegBio,pca95,Atelectasis,0.7826434535441462
MedSigLIP,XGB,NegBio,pca95,Cardiomegaly,0.7582910667211525
MedSigLIP,XGB,NegBio,pca95,Consolidation,0.7238637257214751
MedSigLIP,XGB,NegBio,pca95,Edema,0.8489312174609531
MedSigLIP,XGB,NegBio,pca95,Enlarged_Cardiomediastinum,0.6942124542124541
MedSigLIP,XGB,NegBio,pca95,Fracture,0.5603848457622043
MedSigLIP,XGB,NegBio,pca95,Lung_Lesion,0.7410263883595274
MedSigLIP,XGB,NegBio,pca95,Lung_Opacity,0.7386294812933476
MedSigLIP,XGB,NegBio,pca95,Pleural_Effusion,0.8893290952435011
MedSigLIP,XGB,NegBio,pca95,Pneumonia,0.7410516647531574
MedSigLIP,XGB,NegBio,pca95,Pneumothorax,0.8651715936119606
MedSigLIP,XGB,NegBio,pca95,Pleural_Other,0.7020674030019824
MedSigLIP,XGB,NegBio,pca95,Support_Devices,0.836142365097589
MedSigLIP,XGB,NegBio,pca95,No_Finding,0.7990712645563394
BioViL-T,XGB,5pct,raw,Atelectasis,0.587080573156682
BioViL-T,XGB,5pct,raw,Cardiomegaly,0.6755334161210206
BioViL-T,XGB,5pct,raw,Consolidation,0.605374257188019
BioViL-T,XGB,5pct,raw,Edema,0.669121563866556
BioViL-T,XGB,5pct,raw,Enlarged_Cardiomediastinum,0.5896947496947497
BioViL-T,XGB,5pct,raw,Fracture,0.5122794719009229
BioViL-T,XGB,5pct,raw,Lung_Lesion,0.5849815400843883
BioViL-T,XGB,5pct,raw,Lung_Opacity,0.566639857668592
BioViL-T,XGB,5pct,raw,Pleural_Effusion,0.7152287053861857
BioViL-T,XGB,5pct,raw,Pneumonia,0.48306554724032796
BioViL-T,XGB,5pct,raw,Pneumothorax,0.6899762147468569
BioViL-T,XGB,5pct,raw,Pleural_Other,0.532935684647303
BioViL-T,XGB,5pct,raw,Support_Devices,0.6337540661272346
BioViL-T,XGB,5pct,raw,No_Finding,0.6629647696476965
CheXFound,XGB,CheXpert,pca95,Atelectasis,0.7255364343317974
CheXFound,XGB,CheXpert,pca95,Cardiomegaly,0.8162677805373674
CheXFound,XGB,CheXpert,pca95,Consolidation,0.7216430900978411
CheXFound,XGB,CheXpert,pca95,Edema,0.844988417179738
CheXFound,XGB,CheXpert,pca95,Enlarged_Cardiomediastinum,0.5756288156288156
CheXFound,XGB,CheXpert,pca95,Fracture,0.5850917163220002
CheXFound,XGB,CheXpert,pca95,Lung_Lesion,0.7130801687763713
CheXFound,XGB,CheXpert,pca95,Lung_Opacity,0.6856815578465062
CheXFound,XGB,CheXpert,pca95,Pleural_Effusion,0.8928819794961528
CheXFound,XGB,CheXpert,pca95,Pneumonia,0.6138783830905824
CheXFound,XGB,CheXpert,pca95,Pneumothorax,0.7974176010873258
CheXFound,XGB,CheXpert,pca95,Pleural_Other,0.6877755446058091
CheXFound,XGB,CheXpert,pca95,Support_Devices,0.7612062013537145
CheXFound,XGB,CheXpert,pca95,No_Finding,0.7718211382113821
CheXagent,XGB,10pct,raw,Atelectasis,0.7723034274193548
CheXagent,XGB,10pct,raw,Cardiomegaly,0.8268267385414315
CheXagent,XGB,10pct,raw,Consolidation,0.7894315612557274
CheXagent,XGB,10pct,raw,Edema,0.8764726286188571
CheXagent,XGB,10pct,raw,Enlarged_Cardiomediastinum,0.5900854700854701
